ID,Case_Number,Date,Block,IUCR,Primary_Type,Description,Location_Description,Arrest,Domestic,Beat,District,Ward,Community_Area,FBI_Code,X_Coordinate,Y_Coordinate,Year,Updated_On,Latitude,Longitude,Location
6003141,HP107183,01/05/2008 02:00:00 AM,071XX S YATES BLVD,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,true,334,3,7,43,04B,1193445,1858235,2008,02/28/2018 03:56:25 PM,41.765948661,-87.566510431,"(41.765948661, -87.566510431)"
6003161,HN756398,12/13/2007 01:19:36 AM,003XX E 75TH ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,323,3,6,69,18,1179581,1855353,2007,02/28/2018 03:56:25 PM,41.758368075,-87.617414114,"(41.758368075, -87.617414114)"
6003181,HP110406,01/07/2008 02:40:00 AM,003XX E 63RD ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CTA GARAGE / OTHER PROPERTY,true,false,312,3,20,69,04A,1179262,1863302,2008,02/28/2018 03:56:25 PM,41.780188244,-87.618341034,"(41.780188244, -87.618341034)"
6003184,HP111062,01/06/2008 12:00:00 PM,035XX S UNION AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,925,9,11,60,26,1172209,1881501,2008,02/28/2018 03:56:25 PM,41.830286185,-87.643662944,"(41.830286185, -87.643662944)"
6003188,HN786263,12/30/2007 11:00:00 PM,070XX S CLYDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,331,3,5,43,08B,1191428,1858720,2007,02/28/2018 03:56:25 PM,41.767328645,-87.573887599,"(41.767328645, -87.573887599)"
6003198,HP110817,01/05/2008 03:00:00 PM,023XX S MICHIGAN AVE,810,THEFT,OVER $500,CONSTRUCTION SITE,false,false,134,1,2,33,6,1177575,1888968,2008,02/28/2018 03:56:25 PM,41.850656285,-87.623748793,"(41.850656285, -87.623748793)"
6003205,HP108417,01/05/2008 08:30:00 PM,075XX S ABERDEEN ST,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,612,6,17,71,6,1170289,1854816,2008,02/28/2018 03:56:25 PM,41.75710163,-87.65148399,"(41.75710163, -87.65148399)"
6003207,HN753950,12/11/2007 02:58:00 PM,064XX W TOUHY AVE,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1621,16,41,12,16,1132661,1947433,2007,02/28/2018 03:56:25 PM,42.0119912,-87.787227104,"(42.0119912, -87.787227104)"
6003215,HP111043,01/05/2008 06:00:00 PM,097XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,511,5,6,49,26,1178865,1840420,2008,02/28/2018 03:56:25 PM,41.717406436,-87.620491482,"(41.717406436, -87.620491482)"
6003216,HP110741,01/06/2008 02:00:00 PM,041XX N KOLMAR AVE,610,BURGLARY,FORCIBLE ENTRY,ALLEY,false,false,1722,17,38,16,5,1145141,1927114,2008,02/28/2018 03:56:25 PM,41.9560068,-87.741823192,"(41.9560068, -87.741823192)"
6003218,HP110783,01/07/2008 11:00:00 AM,022XX N LAWNDALE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2525,25,35,22,26,1151337,1914840,2008,02/28/2018 03:56:25 PM,41.922206352,-87.719368223,"(41.922206352, -87.719368223)"
6003223,HP111129,01/07/2008 02:04:00 PM,026XX N KILBOURN AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,PARK PROPERTY,true,false,2524,25,31,20,26,1145934,1917290,2008,02/28/2018 03:56:25 PM,41.929033823,-87.739158247,"(41.929033823, -87.739158247)"
6003225,HN697374,10/30/2007 02:00:00 PM,011XX W LILL AVE,810,THEFT,OVER $500,STREET,false,false,1933,19,32,7,6,1168367,1917097,2007,02/28/2018 03:56:25 PM,41.928048046,-87.65672967,"(41.928048046, -87.65672967)"
6003226,HP111150,01/04/2008 07:00:00 PM,052XX S SACRAMENTO AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,911,9,14,63,14,1157266,1869704,2008,02/28/2018 03:56:25 PM,41.798229812,-87.698808911,"(41.798229812, -87.698808911)"
6003227,HP111007,01/05/2008 08:00:00 AM,035XX W ARMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1422,14,26,22,14,1152380,1913058,2008,02/28/2018 03:56:25 PM,41.917295833,-87.715583075,"(41.917295833, -87.715583075)"
6003229,HP101063,01/01/2008 01:00:00 PM,018XX N ALBANY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ABANDONED BUILDING,false,false,1421,14,26,22,14,1155221,1911931,2008,02/28/2018 03:56:25 PM,41.914146622,-87.705175482,"(41.914146622, -87.705175482)"
6003230,HP110533,01/06/2008 09:00:00 PM,029XX N CLAREMONT AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1432,14,1,21,5,1160153,1919205,2008,02/28/2018 03:56:25 PM,41.934006434,-87.68685464,"(41.934006434, -87.68685464)"
6003231,HP109507,01/02/2008 05:30:00 AM,016XX N CENTRAL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,2532,25,37,25,26,1138802,1910357,2008,02/28/2018 03:56:25 PM,41.910141527,-87.765535156,"(41.910141527, -87.765535156)"
6003233,HP109647,01/05/2008 09:00:00 PM,059XX W ADDISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1633,16,38,15,14,1136176,1923330,2008,02/28/2018 03:56:25 PM,41.945788193,-87.774871789,"(41.945788193, -87.774871789)"
6003234,HP111181,12/03/2007 09:00:00 AM,075XX S STONY ISLAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,true,false,411,4,5,43,10,1188123,1855151,2007,02/28/2018 03:56:25 PM,41.757614433,-87.586115266,"(41.757614433, -87.586115266)"
6003238,HP108522,01/05/2008 09:40:00 PM,013XX W 85TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,613,6,21,71,08B,1168699,1848394,2008,02/28/2018 03:56:25 PM,41.739513212,-87.65749595,"(41.739513212, -87.65749595)"
6003240,HP110787,01/07/2008 05:17:00 AM,041XX W 24TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,1013,10,22,30,26,1149350,1887404,2008,02/28/2018 03:56:25 PM,41.846957764,-87.72738092,"(41.846957764, -87.72738092)"
6003251,HP108577,01/05/2008 10:45:16 PM,075XX S PERRY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,623,6,6,69,08B,1176700,1854960,2008,02/28/2018 03:56:25 PM,41.757354945,-87.62798447,"(41.757354945, -87.62798447)"
6003258,HP111105,01/07/2008 08:00:00 AM,010XX W WEBSTER AVE,810,THEFT,OVER $500,STREET,false,false,1811,18,32,7,6,1168810,1914791,2008,02/28/2018 03:56:25 PM,41.921710659,-87.655168834,"(41.921710659, -87.655168834)"
6003259,HN758812,12/14/2007 01:00:00 PM,047XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1113,11,28,25,16,1144693,1899599,2007,02/28/2018 03:56:25 PM,41.880511308,-87.744165079,"(41.880511308, -87.744165079)"
6003265,HN785535,12/30/2007 09:43:25 PM,001XX N LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1532,15,28,25,18,1141688,1900630,2007,02/28/2018 03:56:25 PM,41.883396579,-87.755173792,"(41.883396579, -87.755173792)"
6003269,HP111126,01/07/2008 01:00:00 AM,035XX W 79TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,835,8,18,70,14,1153996,1852008,2008,02/28/2018 03:56:25 PM,41.749734865,-87.711270124,"(41.749734865, -87.711270124)"
6003271,HN785522,12/30/2007 09:30:00 PM,051XX W FULTON ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1532,15,28,25,18,1141864,1901453,2007,02/28/2018 03:56:25 PM,41.885651737,-87.754507114,"(41.885651737, -87.754507114)"
6003273,HP111030,01/07/2008 12:30:00 PM,075XX S PULASKI RD,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,833,8,13,65,6,1151002,1854551,2008,02/28/2018 03:56:25 PM,41.756772166,-87.722175346,"(41.756772166, -87.722175346)"
6003277,HP108593,01/05/2008 03:00:00 PM,012XX W 79TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,DRUG STORE,false,false,612,6,21,71,11,1169539,1852401,2008,02/28/2018 03:56:25 PM,41.750490827,-87.654302474,"(41.750490827, -87.654302474)"
6003283,HP110993,01/07/2008 12:00:00 PM,0000X W 95TH ST,820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,634,6,21,49,6,1177762,1841949,2008,02/28/2018 03:56:25 PM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
6003292,HP108671,01/05/2008 11:53:00 PM,076XX S HALSTED ST,880,THEFT,PURSE-SNATCHING,STREET,false,false,621,6,17,71,6,1172290,1854230,2008,02/28/2018 03:56:25 PM,41.755449817,-87.644167861,"(41.755449817, -87.644167861)"
6003309,HP110752,01/06/2008 01:00:00 AM,067XX S CONSTANCE AVE,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,332,3,5,43,7,1189698,1860733,2008,02/28/2018 03:56:25 PM,41.772894221,-87.580164061,"(41.772894221, -87.580164061)"
6003310,HP110889,01/07/2008 12:00:00 AM,060XX S NARRAGANSETT AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,812,8,23,64,26,1134770,1863835,2008,02/28/2018 03:56:25 PM,41.782550274,-87.781445657,"(41.782550274, -87.781445657)"
6003323,HP111094,01/07/2008 12:00:00 AM,073XX S MARYLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,323,3,6,69,14,1183169,1856610,2008,02/28/2018 03:56:25 PM,41.761734719,-87.604225494,"(41.761734719, -87.604225494)"
6003325,HP108673,01/05/2008 11:55:00 PM,077XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,621,6,17,71,14,1171320,1853415,2008,02/28/2018 03:56:25 PM,41.753234619,-87.64774646,"(41.753234619, -87.64774646)"
6003344,HP110867,12/31/2007 12:00:00 AM,007XX S DEARBORN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,132,1,2,32,14,1176036,1897078,2007,02/28/2018 03:56:25 PM,41.872945426,-87.629153024,"(41.872945426, -87.629153024)"
6003346,HP108773,01/06/2008 01:00:00 AM,075XX S PERRY AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,true,false,623,6,6,69,04B,1176700,1854966,2008,02/28/2018 03:56:25 PM,41.757371409,-87.62798429,"(41.757371409, -87.62798429)"
6003385,HP108840,01/06/2008 01:20:00 AM,080XX S ELLIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,631,6,8,44,08B,1184287,1851991,2008,02/28/2018 03:56:25 PM,41.749033642,-87.600272204,"(41.749033642, -87.600272204)"
6003387,HP111075,01/07/2008 12:00:00 AM,048XX N LAWNDALE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1712,17,39,14,7,1150847,1931937,2008,02/28/2018 03:56:25 PM,41.969131455,-87.720719656,"(41.969131455, -87.720719656)"
6003399,HN369646,05/28/2007 10:26:27 AM,062XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,313,3,20,42,14,1182634,1863909,2007,02/28/2018 03:56:25 PM,41.781776304,-87.605960056,"(41.781776304, -87.605960056)"
6003402,HN359456,05/23/2007 05:32:00 AM,066XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,312,3,20,69,14,1177414,1861281,2007,02/28/2018 03:56:25 PM,41.774684373,-87.625177057,"(41.774684373, -87.625177057)"
6003403,HN352136,05/19/2007 11:41:00 AM,061XX S KENWOOD AVE,460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,314,3,20,42,08B,1186129,1864575,2007,02/28/2018 03:56:25 PM,41.783522021,-87.593125671,"(41.783522021, -87.593125671)"
6003407,HN370590,05/28/2007 08:14:00 PM,008XX E 65TH ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,APARTMENT,false,false,321,3,20,42,24,1183129,1862098,2007,02/28/2018 03:56:25 PM,41.77679525,-87.604201582,"(41.77679525, -87.604201582)"
6003408,HN528570,08/14/2007 01:28:00 PM,069XX S WOODLAWN AVE,460,BATTERY,SIMPLE,OTHER,false,false,321,3,5,69,08B,1185601,1859256,2007,02/28/2018 03:56:25 PM,41.768938677,-87.595228853,"(41.768938677, -87.595228853)"
6003410,HN536907,08/18/2007 05:21:00 PM,071XX S STONY ISLAND AVE,460,BATTERY,SIMPLE,OTHER,true,false,324,3,5,43,08B,1188042,1858110,2007,02/28/2018 03:56:25 PM,41.765736122,-87.586317944,"(41.765736122, -87.586317944)"
6003411,HP111235,12/27/2007 12:00:00 PM,092XX S ESSEX AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,423,4,7,48,26,1194446,1844181,2007,02/28/2018 03:56:25 PM,41.727358795,-87.56330248,"(41.727358795, -87.56330248)"
6003414,HN551587,08/26/2007 02:20:00 PM,061XX S EVANS AVE,820,THEFT,$500 AND UNDER,OTHER,false,false,313,3,20,42,6,1182278,1864440,2007,02/28/2018 03:56:25 PM,41.783241673,-87.607248787,"(41.783241673, -87.607248787)"
6003415,HP110792,01/07/2008 11:11:12 AM,051XX S WENTWORTH AVE,3960,INTIMIDATION,INTIMIDATION,GOVERNMENT BUILDING/PROPERTY,true,false,232,2,3,37,26,1175826,1871120,2008,02/28/2018 03:56:25 PM,41.80171934,-87.630703621,"(41.80171934, -87.630703621)"
6003416,HP111202,01/25/2007 01:00:00 PM,100XX S YALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,511,5,9,49,14,1176386,1838357,2007,02/28/2018 03:56:25 PM,41.711801246,-87.62963273,"(41.711801246, -87.62963273)"
6003418,HP109047,01/06/2008 06:00:00 AM,092XX S CALUMET AVE,460,BATTERY,SIMPLE,RESIDENCE,false,false,633,6,6,49,08B,1180204,1843891,2008,02/28/2018 03:56:25 PM,41.726900769,-87.615481313,"(41.726900769, -87.615481313)"
6003420,HP109350,01/05/2008 02:00:00 PM,093XX S LA SALLE ST,810,THEFT,OVER $500,OTHER,false,false,634,6,21,49,6,1176924,1842949,2008,02/28/2018 03:56:25 PM,41.724390231,-87.627524574,"(41.724390231, -87.627524574)"
6003422,HP111201,01/07/2008 12:00:00 AM,031XX N CENTRAL PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,2523,25,35,21,14,1151846,1920544,2008,02/28/2018 03:56:25 PM,41.937848586,-87.717347423,"(41.937848586, -87.717347423)"
6003423,HP110766,12/21/2007 07:30:00 AM,053XX S ABERDEEN ST,890,THEFT,FROM BUILDING,RESIDENCE,false,false,934,9,16,61,6,1169890,1869393,2007,02/28/2018 03:56:25 PM,41.797111353,-87.652523326,"(41.797111353, -87.652523326)"
6003427,HP109600,01/06/2008 02:00:00 PM,094XX S LANGLEY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,633,6,9,49,08B,1182555,1842434,2008,02/28/2018 03:56:25 PM,41.722848464,-87.606914431,"(41.722848464, -87.606914431)"
6003428,HP110778,01/06/2008 05:00:00 PM,025XX W SUNNYSIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1911,19,47,4,14,1158748,1929803,2008,02/28/2018 03:56:25 PM,41.963116944,-87.691726427,"(41.963116944, -87.691726427)"
6003429,HP107275,01/04/2008 10:45:00 PM,076XX S HOYNE AVE,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,611,6,18,71,7,1163691,1853916,2008,02/28/2018 03:56:25 PM,41.754772859,-87.675689892,"(41.754772859, -87.675689892)"
6003430,HP111252,01/07/2008 02:00:00 PM,053XX S SACRAMENTO AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,false,false,911,9,14,63,14,1157289,1868874,2008,02/28/2018 03:56:25 PM,41.795951712,-87.698747034,"(41.795951712, -87.698747034)"
6003431,HP109627,01/06/2008 04:10:00 PM,080XX S ASHLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,611,6,21,71,08B,1167074,1851312,2008,02/28/2018 03:56:25 PM,41.747555487,-87.663366463,"(41.747555487, -87.663366463)"
6003434,HP110818,01/07/2008 10:00:00 AM,025XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,STREET,false,false,2112,1,2,33,6,1179230,1887778,2008,02/28/2018 03:56:25 PM,41.847353158,-87.617711094,"(41.847353158, -87.617711094)"
6003435,HP111187,01/06/2008 06:00:00 PM,030XX N MENARD AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,2514,25,30,19,7,1137181,1919718,2008,02/28/2018 03:56:25 PM,41.93585846,-87.771264755,"(41.93585846, -87.771264755)"
6003436,HP111191,01/05/2008 08:00:00 PM,001XX S WESTERN AVE,890,THEFT,FROM BUILDING,CONSTRUCTION SITE,false,false,1211,12,2,28,6,1160429,1899351,2008,02/28/2018 03:56:25 PM,41.879519801,-87.686390634,"(41.879519801, -87.686390634)"
6003438,HP111219,01/06/2008 09:00:00 PM,057XX S KOLMAR AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,813,8,13,62,14,1147011,1866208,2008,02/28/2018 03:56:25 PM,41.788837806,-87.736505403,"(41.788837806, -87.736505403)"
6003439,HP111196,12/28/2007 03:00:00 PM,005XX E 95TH ST,820,THEFT,$500 AND UNDER,STREET,true,false,633,6,9,49,6,1181327,1842092,2007,02/28/2018 03:56:25 PM,41.721938321,-87.611422927,"(41.721938321, -87.611422927)"
6003441,HP111183,01/07/2008 08:30:00 AM,006XX W ARLINGTON PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1933,19,43,7,26,1171642,1916637,2008,02/28/2018 03:56:25 PM,41.92671424,-87.64470892,"(41.92671424, -87.64470892)"
6003447,HP111295,01/06/2008 11:00:00 PM,062XX S MOODY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,812,8,23,64,14,1136483,1862464,2008,02/28/2018 03:56:25 PM,41.778757656,-87.775197785,"(41.778757656, -87.775197785)"
6003448,HN782538,12/25/2007 02:00:00 PM,058XX S MICHIGAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,233,2,20,40,7,1178152,1866426,2007,02/28/2018 03:56:25 PM,41.788786066,-87.622315729,"(41.788786066, -87.622315729)"
6003449,HP110221,01/06/2008 10:30:00 PM,050XX W POTOMAC AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2533,25,37,25,26,1142514,1908182,2008,02/28/2018 03:56:25 PM,41.904104846,-87.751952714,"(41.904104846, -87.751952714)"
6003455,HN554913,08/28/2007 09:27:00 AM,065XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,312,3,20,69,14,1180044,1861776,2007,02/28/2018 03:56:25 PM,41.77598287,-87.615520824,"(41.77598287, -87.615520824)"
6003457,HN561693,08/31/2007 04:51:00 PM,061XX S KENWOOD AVE,460,BATTERY,SIMPLE,OTHER,true,false,314,3,20,42,08B,1186129,1864575,2007,02/28/2018 03:56:25 PM,41.783522021,-87.593125671,"(41.783522021, -87.593125671)"
6003458,HP111256,01/07/2008 06:00:00 AM,037XX S ALBANY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,913,9,12,58,5,1156319,1879469,2008,02/28/2018 03:56:25 PM,41.825045389,-87.702018696,"(41.825045389, -87.702018696)"
6003459,HN563555,09/01/2007 01:06:00 PM,021XX E 75TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,333,3,5,43,14,1191961,1855662,2007,02/28/2018 03:56:25 PM,41.75892432,-87.572033166,"(41.75892432, -87.572033166)"
6003460,HN599947,09/20/2007 10:01:00 AM,025XX E 72ND ST,810,THEFT,OVER $500,OTHER,false,false,334,3,7,43,6,1194354,1858029,2007,02/28/2018 03:56:25 PM,41.765361096,-87.563185461,"(41.765361096, -87.563185461)"
6003461,HN598519,09/19/2007 02:35:00 PM,060XX S LANGLEY AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",false,false,313,3,20,42,04A,1181924,1865146,2007,02/28/2018 03:56:25 PM,41.785187197,-87.608524835,"(41.785187197, -87.608524835)"
6003462,HN596518,09/18/2007 02:17:00 PM,071XX S RHODES AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,OTHER,false,false,323,3,6,69,26,1181139,1857898,2007,02/28/2018 03:56:25 PM,41.765316099,-87.611625977,"(41.765316099, -87.611625977)"
6003464,HN577072,09/08/2007 11:57:00 AM,067XX S CORNELL AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,OTHER,false,false,332,3,5,43,04A,1188365,1860569,2007,02/28/2018 03:56:25 PM,41.772476122,-87.585055646,"(41.772476122, -87.585055646)"
6003465,HN576004,09/07/2007 08:29:00 PM,074XX S PAXTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,333,3,7,43,14,1192173,1855995,2007,02/28/2018 03:56:25 PM,41.759832948,-87.571245401,"(41.759832948, -87.571245401)"
6003466,HN575233,09/07/2007 02:43:00 PM,062XX S STONY ISLAND AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, BUILDING",false,false,314,3,5,42,26,1187940,1864073,2007,02/28/2018 03:56:25 PM,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
6003468,HP111243,12/29/2007 09:00:00 AM,067XX W ARCHER AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,false,false,811,8,23,56,11,1132440,1867332,2007,02/28/2018 03:56:25 PM,41.792187414,-87.789907287,"(41.792187414, -87.789907287)"
6003471,HN624845,10/02/2007 05:49:00 PM,076XX S RHODES AVE,820,THEFT,$500 AND UNDER,OTHER,false,false,624,6,6,69,6,1181228,1854439,2007,02/28/2018 03:56:25 PM,41.755822191,-87.611406167,"(41.755822191, -87.611406167)"
6003472,HN624335,10/02/2007 01:38:00 PM,066XX S STONY ISLAND AVE,860,THEFT,RETAIL THEFT,OTHER,false,false,321,3,5,42,6,1188012,1861466,2007,02/28/2018 03:56:25 PM,41.774945985,-87.586321063,"(41.774945985, -87.586321063)"
6003473,HN614219,09/27/2007 11:55:00 AM,062XX S STONY ISLAND AVE,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,314,3,5,42,6,1187940,1864073,2007,02/28/2018 03:56:25 PM,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
6003482,HP111267,01/05/2008 03:00:00 PM,026XX E 77TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,421,4,7,43,11,1195004,1854415,2008,02/28/2018 03:56:25 PM,41.75542802,-87.560921998,"(41.75542802, -87.560921998)"
6003489,HP111278,01/07/2008 12:00:00 AM,028XX S WESTERN AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1034,10,25,31,6,1160841,1885225,2008,02/28/2018 03:56:25 PM,41.840748121,-87.685269347,"(41.840748121, -87.685269347)"
6003492,HP110959,01/06/2008 09:00:00 PM,021XX W CONCORD PL,810,THEFT,OVER $500,STREET,false,false,1434,14,32,24,6,1161787,1910916,2008,02/28/2018 03:56:25 PM,41.911226893,-87.681081438,"(41.911226893, -87.681081438)"
6003499,HP111340,01/07/2008 09:00:00 AM,066XX N PONCHARTRAIN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1621,16,41,12,14,1137619,1943502,2008,02/28/2018 03:56:25 PM,42.001116011,-87.76907938,"(42.001116011, -87.76907938)"
6003500,HP106420,01/04/2008 12:40:00 PM,067XX S MERRILL AVE,337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,APARTMENT,true,false,331,3,5,43,3,1191703,1860774,2008,02/28/2018 03:56:25 PM,41.77295831,-87.572813053,"(41.77295831, -87.572813053)"
6003501,HP106042,01/04/2008 01:45:00 PM,072XX S COLES AVE,031A,ROBBERY,ARMED: HANDGUN,APARTMENT,false,false,334,3,7,43,3,1194453,1857655,2008,02/28/2018 03:56:25 PM,41.76433238,-87.562834881,"(41.76433238, -87.562834881)"
6003502,HP102466,01/02/2008 02:25:00 PM,061XX S INDIANA AVE,650,BURGLARY,HOME INVASION,APARTMENT,false,false,311,3,20,40,5,1178652,1864295,2008,02/28/2018 03:56:25 PM,41.782927032,-87.620547195,"(41.782927032, -87.620547195)"
6003503,HP111209,01/07/2008 02:20:00 PM,004XX E 75TH ST,460,BATTERY,SIMPLE,STREET,false,false,624,6,6,69,08B,1180303,1855376,2008,02/28/2018 03:56:25 PM,41.758414671,-87.614767365,"(41.758414671, -87.614767365)"
6003505,HP110523,01/07/2008 07:45:00 AM,071XX S YATES BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,false,true,334,3,5,43,08B,1193450,1858032,2008,02/28/2018 03:56:25 PM,41.765391491,-87.566498738,"(41.765391491, -87.566498738)"
6003506,HP110987,01/07/2008 10:00:00 AM,065XX S CHAMPLAIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,321,3,20,42,14,1181690,1861837,2008,02/28/2018 03:56:25 PM,41.7761124,-87.609484901,"(41.7761124, -87.609484901)"
6003509,HP109045,01/06/2008 06:48:00 AM,072XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, GROUNDS",true,false,323,3,6,69,26,1177540,1856922,2008,02/28/2018 03:56:25 PM,41.762719954,-87.624846791,"(41.762719954, -87.624846791)"
6003512,HP111233,01/07/2008 02:45:00 PM,071XX S STATE ST,860,THEFT,RETAIL THEFT,OTHER,false,false,323,3,6,69,6,1177522,1857646,2008,02/28/2018 03:56:25 PM,41.764707098,-87.624890909,"(41.764707098, -87.624890909)"
6003513,HP111093,01/07/2008 12:25:00 PM,067XX S MICHIGAN AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,322,3,20,69,08B,1178325,1860320,2008,02/28/2018 03:56:25 PM,41.772026655,-87.621866642,"(41.772026655, -87.621866642)"
6003515,HP111029,01/04/2008 07:00:00 PM,132XX S ELLIS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,533,5,9,54,26,1185534,1817868,2008,02/28/2018 03:56:25 PM,41.655366669,-87.596772185,"(41.655366669, -87.596772185)"
